id,asin,parent_asin,product,price,average_rating,rating_number,title,rating,helpful_vote,verified_purchase,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
1984,B08WWKJGDV,B08WWKJGDV,"Sceptre 27-inch FHD 1080p IPS Gaming LED Monitor up to 165Hz 144Hz 1ms DisplayPort HDMI, FreeSync FPS RTS Build-in Speakers Gunmetal Black 2022 (E275B-FPT165)",129.97,4.5,1246,After 10 months of use,2,1.0,False,65,4,3,15,3,1,8.678102564102566,0
1985,B0749R9Q3J,B08TCK5X21,"ViewSonic VA2719-2K-SMHD 27 Inch IPS 2K 1440p LED Monitor with Ultra-Thin Bezels, HDMI and DisplayPort Inputs for Home and Office",149.99,4.3,572,"Poor picture quality, deficient sound",3,0.0,True,57,2,1,11,5,0,6.909999999999997,0
1986,B07HH86RT6,B0B9HZHGMG,"ASUS 23.8” Full HD Computer Monitor, 1080p, HDMI, VGA, Eye Care, 178° Wide Viewing Angle - VA249HE",99.0,4.6,3174,Beautiful picture,5,0.0,True,51,4,4,12,3,0,5.078823529411768,1
1987,B01IRQAYPE,B01IRQAYPE,LG 27UD58-B 27-Inch 4K UHD IPS Monitor with FreeSync,,4.5,692,I think the quality if very good. Now I hate using non-UHD monitors,5,0.0,False,41,2,0,7,8,0,2.994512195121949,1
1988,B009C3M7H0,B07ZGJ6T7B,"ASUS 27"" 1440P Eye Care Monitor (PB278Q) - QHD (2560 x 1440), IPS, DisplayPort, HDMI, DVI",514.4,4.1,1417,Great Monitor - Pesky Back-light bleed for its price,4,0.0,True,184,5,6,34,19,0,11.576770186335402,0
1989,B06Y3ZXGMQ,B06Y3ZXGMQ,"Viotek HA238 Ultra-Thin 24 Inch Computer Monitor – 1920x1080 Full HD with Bezel-Less Frame, 16:9 Widescreen Display, HDMI & VGA Connection",,4.3,302,Five Stars,5,0.0,True,8,0,0,0,3,0,8.475000000000001,1
1990,B088HHZBGJ,B0BWQ3443T,"SAMSUNG Odyssey G7 Series 32-Inch WQHD (2560x1440) Gaming Monitor, 240Hz, Curved, 1ms, HDMI, G-Sync, FreeSync Premium Pro (LC32G75TQSNXZA)",549.99,4.4,4231,Amazing but avoid....,1,0.0,False,179,3,6,32,17,1,12.070796089385475,1
1991,B00EMB4KVI,B01NAHJDYK,Dell P2014H 20-Inch Screen LED-Lit Monitor (Discontinued by Manufacturer),87.47,4.6,648,Very nice monitor with great resolution,5,0.0,True,30,1,0,3,8,0,4.928000000000001,1
1992,B08FF3HDW5,B09JSJNMNT,"SAMSUNG 32"" Odyssey G55A QHD 165Hz 1ms FreeSync Curved Gaming Monitor with HDR 10, Futuristic Design for Any Desktop (LS32AG550ENXZA)",429.99,4.5,8137,Best monitor I've purchased.,5,0.0,True,41,2,1,9,4,1,5.5069918699187,1
1993,B082QKFJ9V,B082QKFJ9V,"MSI Non-Glare with Narrow Bezel 240Hz 1ms Height Adjustment 1500R Curvature AMD FreeSync HDMI/DP/USB HDR Ready 1920 x 1080 FHD 27” Gaming Monitor (Optix MAG272CRX), Black",,4.6,331,Happy,5,1.0,True,29,7,0,8,1,0,9.636206896551727,1
1994,B07H83V5QJ,B07H83V5QJ,"ASUS VG248QZ 24â€  Full HD 1080p 144Hz 1ms DP HDMI DVI Esports Gaming Monitor, 24"", 24-inch",,4.1,101,"As this shipment was a gift to another party, no feedback from party yet",5,0.0,True,29,0,1,6,1,0,1.918505747126435,1
1995,B08RYPWC53,B0C9TD3SS9,"24 inch Monitor, U24I Z-Edge Computer Monitor, Full HD 1920 x 1080p IPS Display 75Hz PC Monitor with HDMI, VGA, Frameless, Anti-Glare Screen",99.99,4.4,168,blatant misleading.  I specifically wanted a 75hz monitor.  it's only 60hz.,1,0.0,True,37,2,3,7,2,0,0.7620270270270275,1
1996,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Flimsy Base rocks (and that ain't good),1,0.0,True,46,3,4,12,5,1,6.202971014492757,1
1997,B07V39QHMY,B07V39QHMY,"AOC CQ27G1 27"" Curved Frameless Gaming Monitor QHD/2K, 1ms, 144Hz, FreeSync, DisplayPort/HDMI/VGA, Height adjustable, 3-Year Zero-Bright Dot, Black/Red",,4.6,2022,Worked fine for a bit. Now it sucks.,1,1.0,True,126,6,6,25,7,0,8.508095238095237,1
1998,B0925RMK9H,B0BXL2H5PD,"ARZOPA Portable Monitor 17.3 Inch, 1080P FHD HDR IPS Laptop Computer Monitor HDMI USB C External Screen with Dual Speakers for PC Mac Phone Xbox Switch PS5, Smart Cover Included-A1 MAX",188.99,4.4,4108,Worth the investment!,5,1.0,True,33,5,3,5,3,0,-0.3204545454545453,1
1999,B082T2RCQL,B082T2RCQL,"DMS-20LCD-1-DCM-C, Self-Powered, 12V and 24V LCD Display 2-Wire DC Voltage Monitors",,4.0,1,Good Enough,4,0.0,True,46,3,5,12,5,1,1.7196273291925444,0
2000,B088MKF848,B095LCZKVR,"ASUS TUF Gaming 32"" 1440P HDR Curved Monitor (VG32VQ) - QHD (2560 x 1440), 144Hz, 1ms, Extreme Low Motion Blur, Speaker, Adaptive-Sync, FreeSync Premium, VESA Mountable, DisplayPort, HDMI",,4.6,8170,"Great screen, useless speakers.",3,0.0,True,26,1,0,6,3,0,2.2867948717948714,0
2001,B077SRKKHQ,B0B2K6JSBR,"Sceptre E275W-19203R 27 inch1080P LED Monitor 99% sRGB 2X HDMI VGA Build-In Speakers, Machine Black (E275W-19203R series)",129.97,4.5,7562,Nr,5,0.0,True,1,0,0,0,0,0,-11.51,1
2002,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,One week,1,0.0,False,25,1,1,7,0,0,7.460799999999999,1
2003,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,Bang for Your Buck,5,0.0,True,67,2,1,12,8,0,3.4610874200426416,1
2004,B00H0FK2A6,B00H0FK2A6,ASUS MB MB168B+ 15.6-Inch Screen LED-Lit Monitor,,3.9,331,"Extremely light, but poor contrast",4,0.0,False,63,4,1,8,4,0,11.814285714285717,0
2005,B0BLNSXH8G,B0BLNSXH8G,"KPKUE 13.3'' Type-C Triple Portable Monitor for Laptop, 1080P FullHD Screen Extender One Cable Connect Plug and Play No Driver Laptop Monitor Extender, for 11.6-15Inch Laptop (Windows System Only)",299.99,3.6,168,"A great concept, but doesn't last",1,4.0,True,69,1,4,14,9,0,3.9085714285714275,1
2006,B09TV766RZ,B09TV766RZ,"ASUS VY279HE-W 27” 1080P Monitor - White, Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care Plus, Color Augmentation, Rest Reminder, HDMI, VGA, Frameless, VESA Wall Mountable",138.1,4.3,42,Excelente opción,5,0.0,True,31,0,0,1,0,0,7.590537634408605,1
2007,B09TD1C1CC,B09TD1C1CC,"Dell G2722HS IPS 27 Inch 165Hz Gaming Monitor - (FHD) Full HD 1920 x 1080p, LED LCD Display, AMD FreeSync Premium and NVIDIA G-Sync Compatible, HDMI, DisplayPort, Thin Bezel - Black",256.91,4.7,342,Where is the power button??,3,3.0,True,92,4,3,14,3,0,4.749363354037271,0
2008,B081V1M5CR,B0C785DHMD,"BenQ EW2880U Premium Monitor 28"" 4K UHD w/ Remote Control | IPS | HDRi | P3 Color | Eye-Care Tech | Anti-Glare | Height, Swivel & Tilt Screen | 2 x 3w Speakers | DisplayPort | HDMI | USB-C (60W),Black",379.99,4.5,3589,Buyer Beware!!!,1,5.0,True,151,6,8,32,8,0,2.370228777844673,1
2009,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,Five Stars,5,0.0,True,4,0,0,1,1,0,10.0075,1
2010,B0B5LFQC2W,B0B5LFQC2W,"KPKUE Portable Monitor 15.6inch FHD 1080P USB C Laptop Display IPS Second Screen, Computer Travel Monitor Mini HDMI Gaming External Monitor w/Smart Cover Dual Speakers for PC Mac Phone Xbox PS4",,4.3,55,Amazing,5,0.0,True,78,3,6,18,7,0,3.3380769230769225,1
2011,B00D601UC8,B00D601UC8,ViewSonic VA2446M-LED 24 Inch Full HD 1080p LED Monitor with DVI and VGA Inputs,125.99,4.5,644,Sharp Clear Monitor,5,1.0,True,72,3,3,17,8,0,3.272440476190475,1
2012,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,Great for seniors,5,0.0,True,14,2,0,2,3,0,2.255714285714287,1
2013,B078GVTD9N,B078GVTD9N,"LG 27UK850-W 27"" 4K UHD IPS Monitor with HDR10 with USB Type-C Connectivity and FreeSync, White",514.99,4.5,2915,LG bad service,1,2.0,True,83,5,4,15,3,0,6.844939759036148,1
2014,B072XFFQ4K,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,Quality monitor,5,0.0,False,45,2,2,11,1,0,4.700666666666667,1
2015,B09TQZP9CL,B0BJTPVYVC,"Dell UltraSharp U2723QE 27"" 4K UHD WLED LCD Monitor - 16:9 - Black, Silver",589.99,4.3,287,It did solve my monitor problem!,5,,True,64,5,0,10,5,0,3.790937500000002,1
2016,B09J2CG8VN,B09PTN3XL5,"Thinlerain 20"" PC Monitor 16:9 1600x900 Kitchen Monitor, LED Monitor Build in Speaker, 5Ms, 60 Hz, VESA Mountable, with VGA HDMI AV BNC USB, for FireStick, Computer, Laptop",109.99,3.7,85,Meets my needs,5,0.0,True,51,4,3,12,1,0,9.051764705882352,1
2017,B07CS3JGPC,B0BPKYYL89,"SAMSUNG UR59 Series 32-Inch ViewFinity 4K UHD (3840x2160) Curved Monitor, HDMI, DisplayPort, 3-Sided Border-Less, Eye Saver Mode (LU32R591CWNXZA), White",359.99,4.3,4010,Solid,5,1.0,True,42,1,2,9,7,0,6.540714285714287,1
2018,B073DPBJ7Q,B073DPBJ7Q,"Sceptre 27 Inch IPS Ultra 4K LED Monitor U278W-4000R, UHD 3840x2160, HDMI 2.0 DVI DisplayPort Speakers, Metallic Black (2017)",,3.4,622,Died after 3 years,2,0.0,True,28,1,1,5,0,0,5.251071428571432,0
2019,B083K1CQPZ,B085GHSKLQ,"MSI 27” FHD (1920 x 1080) Non-Glare HDR Ready 165Hz 1ms 16:9 HDMI/DP/USB FreeSync Height Swivel Tilt Adjustment Curved Gaming Monitor (OPTIX MAG272C), Black",,4.6,253,Amazing monitor,5,0.0,True,45,2,0,10,7,0,11.800000000000004,1
2020,B005SEZR0G,B005SEZR0G,AOC E1649FWU 16-Inch 1366 x 768 16 ms LED LCD Monitor,,4.0,1295,Very little lag. Good display. Exceeded expectations.,5,0.0,True,14,1,1,4,0,0,2.928571428571427,1
2021,B072W7HF4P,B072W7HF4P,"Newest HP 23.8"" Business FHD (1920x1080) LED Backlight Monitor with 2 Integrated Speakers, Tilt and Full Direct Mount - HDMI/VGA/DVI Connectivity",,4.8,25,na,5,0.0,True,2,0,0,0,1,0,5.475000000000001,1
2022,B07VFF4TZG,B0C5M41P1D,"ZSCMALLS Portable Monitor 15.6 Inch 1080P FHD USB-C Laptop Monitor HDMI Computer Display HDR IPS Gaming Monitor Smart Cover, Speakers, for Laptop PC MAC Phone PS4/5 Xbox Switch",79.99,4.3,552,Fragile,2,1.0,True,40,0,0,10,4,0,2.622142857142858,0
2023,B00YWCYKQM,B00YWCYKQM,"ASUS PB279Q 27"" 4K/UHD 3840x2160 IPS DisplayPort HDMI Eye Care Monitor",,4.1,253,Bad speaker. Looked for the eye care control,2,0.0,True,94,4,6,20,7,0,3.084574468085105,0
2024,B01IA9FXAO,B06ZZ3NS5F,LG 32MA68HY-P 32-Inch FHD 1080p IPS Monitor with Display Port and HDMI Inputs,599.99,4.5,1737,Five Stars,5,0.0,True,14,0,1,3,1,0,4.74642857142857,1
2025,B07TWGBG3P,B07TWGBG3P,"Newsoul Portable Monitor, 2023 [New Version] 15.6"" IPS HDR 1920X1080 FHD Eye Care Screen USB C Gaming Monitor, Dual Speaker Computer Display HDMI Type-C VESA for Laptop PC MAC Phone w/Smart Case",139.98,4.4,3824,Display went bad,1,5.0,True,64,0,1,11,7,0,5.061093749999998,1
2026,B005JN9310,B017OJEAL4,"Dell UltraSharp U2412M 24-Inch Screen LED-Lit Monitor, Black",99.0,4.5,2388,I am happy with this monitor - I use 3 of them ...,5,2.0,True,105,8,2,19,9,0,7.460857142857144,1
2027,B0BFC8J7QZ,B0BFC8J7QZ,"ASUS 23.8” 1080P Docking Monitor (VA24ECPSN) - Full HD, IPS, 75Hz, Adaptive-Sync, Speakers, Eye Care, Low Blue Light, Flicker Free, USB-C, RJ45, HDMI, Frameless, Height Adjustment, VESA Wall Mountable",169.0,4.9,12,USBC Dock and monitor all in one,5,0.0,True,81,2,1,8,13,0,2.5648148148148167,1
2028,B00Q7VCSGU,B017SAGTMC,Samsung C34H890WJN - 34 Inch (3440 x 1440) WQHD UltraWide Professional LED Curved Monitor,599.99,3.9,238,not impressed at all.,2,1.0,True,71,4,1,8,8,0,4.974366197183095,0
2029,B08DXKXWZW,B09Q1SWJ3X,"LG 27” 27BN88U-B Ergo IPS UHD 4K Ultrafine™ Monitor (3840x2160) with Ergonomic Stand & C-Clamp, USB Type-C™, DCI-P3 95% (Typ.) & VESA DisplayHDR 400",471.26,4.3,214,Excellent monitor…before USB-C input stopped working,3,2.0,True,82,4,0,14,6,1,3.496626016260162,0
2030,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,Great for home office,5,0.0,True,28,0,0,5,4,0,8.615357142857142,1
2031,B000CCIRMY,B000CCIRMY,ViewSonic VX922 19-inch LCD Monitor,,3.2,35,Viewsonic monitor,5,3.0,True,80,4,4,19,7,0,6.234250000000003,1
2032,B074JLD4HZ,B0B9HW61MV,"ASUS TUF Gaming 27” 1080P Monitor (VG279Q1R) - Full HD, IPS, 144Hz, 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI, Tilt Adjustable",179.0,4.6,4814,Five Stars,5,0.0,True,10,0,0,1,1,0,2.8810000000000002,1
2033,B01GV9H1RS,B0C2TZSCPT,"ViewSonic 32 Inch 1080p Widescreen IPS Monitor with Ultra-Thin Bezels, Screen Split Capability HDMI and DisplayPort (VX3276-MHD)",199.99,4.6,9196,Good monitor.,4,0.0,True,96,8,5,21,5,0,1.2004326923076931,0
2034,B07KC9C2XQ,B07KC9C2XQ,UltraSharp 24-Inch FHD 1080p Screen Led-Lit Monitor (DELL-U2419H),329.0,4.4,270,Home Use,5,0.0,False,14,1,0,2,2,0,2.928571428571427,1
2035,B01LW8JUZB,B091CC7YJS,"ViewSonic VG2449 24 Inch 1080p Ergonomic LED Monitor with HDMI DisplayPort and DaisyChain for Home and Office, Black",229.99,4.4,65,Gave me a headache,2,1.0,True,10,1,1,1,2,0,1.468,0
2036,B00OWVLD5Y,B00OWVLD5Y,"EIZO FlexScan EV2455FX-BK 24.1-Inch Screen LED-Lit Monitor, Black",,4.3,8,Five Stars,5,0.0,True,1,0,0,0,1,0,-2.09,1
2037,B07VFF4TZG,B0C5M41P1D,"ZSCMALLS Portable Monitor 15.6 Inch 1080P FHD USB-C Laptop Monitor HDMI Computer Display HDR IPS Gaming Monitor Smart Cover, Speakers, for Laptop PC MAC Phone PS4/5 Xbox Switch",79.99,4.3,552,Practica,4,0.0,True,21,0,0,0,2,0,12.395714285714284,0
2038,B01BV1X9DG,B07529K5HF,"LG 32MP58HQ-P 32-Inch IPS Monitor with Screen Split, Black",,4.6,1380,Five Stars,5,0.0,True,2,0,0,1,1,0,3.120000000000001,1
2039,B078HTB9SC,B07FZ5NC4K,"BenQ EW3270ZL 32 inch 2560 x 1440 Monitor, 10 Bit, 3000:1, 4ms, Brightness Intelligence Technology, HDMI",,3.5,25,Overpriced,1,5.0,False,24,0,0,5,1,0,7.251250000000002,1
2040,B0098Y77OG,B0098Y77OG,"Acer G246HL Abd 24-Inch FHD 1080p Screen LED-Lit Monitor, Black",,4.5,1668,Worth the money!,5,0.0,True,30,0,0,5,3,0,7.120000000000001,1
2041,B00VBNQJSM,B00VBNQJSM,LG Electronics UM67 34UM67 34-Inch Screen LED-lit Monitor,,3.9,145,Worth the investment,5,0.0,True,46,1,8,8,5,0,5.338985507246374,1
2042,B005ZPEQZA,B005ZPEQZA,"Dell S2330MX 23"" Ultra-Slim VGA Monitor",,4.2,71,Awesome Monitor,5,0.0,False,39,2,2,7,5,0,6.92923076923077,1
2043,B07N5MG9LP,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,Great for the money -- don't rely on the speakers,5,1.0,True,101,7,2,19,7,1,7.883069306930693,1
2044,B00IRSX900,B00IRSX900,Samsung CY-SUC10SH UHD Video Pack,,3.1,20,The videos are quite good. I especially liked the Documentaries,5,0.0,True,50,5,3,13,4,0,4.576599999999999,1
2045,B000E3DS1G,B000E3DS1G,ViewSonic VP920b 19-inch LCD Monitor,,3.0,11,"TN panel, but better than I expected",4,4.0,True,202,7,4,41,26,1,9.844697469746972,0
2046,B0BWY31VKH,B09NPSD4NX,"WESTHOD 12'' Laptop Monitor Extender, Portable Monitor for Laptop HDMI USB C Dual Screens Extender FHD 1080P, Plug-Play Dual Screen for Windows, Chrome, Mac and Switch, Work with 13”-16” Laptops",259.99,4.4,42,convenient and easy to use,5,0.0,True,171,5,3,28,11,0,8.810526315789474,1
2047,B00CTODKIO,B00CTODKIO,Dell S2240T 21.5-Inch Touch Screen LED-lit Monitor,403.29,4.4,316,One Star,1,2.0,False,11,0,0,1,0,0,0.34090909090908994,1
2048,B072XFFQ4K,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,A little bright at first but wonderful monitor.,5,61.0,True,119,5,7,24,7,0,4.5308613445378185,1
2049,B009C3M7H0,B07ZGJ6T7B,"ASUS 27"" 1440P Eye Care Monitor (PB278Q) - QHD (2560 x 1440), IPS, DisplayPort, HDMI, DVI",514.4,4.1,1417,1080p format for PC monitors did not attract me much to replace my setup as I liked better pixel density on my current setup,5,0.0,False,475,34,6,85,37,1,7.355412280701756,1
2050,B07FFDDT2K,B07FFDDT2K,ViewSonic VX3211-4K-MHD 32in IPS 4K UHD Monitor HDMI DisplayPort (Renewed),246.99,3.9,24,Not an IPS Monitor,1,0.0,False,12,0,1,2,0,0,2.3724999999999987,1
2051,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,I bought two of these monitors for the new Asus ...,2,2.0,True,216,15,4,37,9,0,4.84986111111111,0
2052,B088YN9LBK,B0BMQ9MCWH,"LG 27QN600-B 27” QHD (2560 x 1440) IPS Display with FreeSync, sRGB 99% Color Gamut, HDR10 with a 3-Side Virtually Borderless Design, Black",246.99,4.6,4285,Great,5,1.0,True,39,5,2,6,6,0,1.6723076923076903,1
2053,B00V8FW14E,B00V8FW14E,LG 29UM57-P 29IN Ultrawide IPS LED Monitor 2560X1080 Glossy Black,,3.6,38,working great and looks great,5,0.0,True,10,0,0,2,1,0,6.649000000000001,1
2054,B01N5RD30P,B01N5RD30P,"MSI Gaming Monitor 27"" Curved non-Glare LED Wide Screen 1920 x 1080 144Hz Refresh Rate (Optix G27C)",,4.1,157,Great over all monitor.,5,0.0,True,34,3,1,9,3,0,16.07235294117647,1
2055,B0863NZF2R,B0863NZF2R,"Portable Monitor -Lepow Z1-Gamut 15.6'' FHD Laptop Display [Improved Color Gamut] IPS 1080P Ultra-Slim Type-C & HDMI Second Screen, Dual Speakers, Ideal for Laptops PCs Phones Switch PS4/3 Xbox",,4.3,2292,"More not always equal to better, an analysis of 2020 Lepow Z1-Gamut screen",1,5.0,False,250,3,9,41,20,0,5.253493333333331,1
2056,B08BF4CZSV,B08BF4CZSV,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height/Tilt Adjustment for Ergonomic Viewing - HDMI and DisplayPort - (1D0J9AA#ABA),149.99,4.7,24404,Very satisfied with the quality!,5,0.0,True,37,1,0,5,8,0,4.071756756756756,1
2057,B07QWB3VR4,B07QWB3VR4,"HP 25"" 25f Dual HDMI VGA 1080p Widescreen Ultra Slim Monitor LED IPS LCD w/AMD FreeSync - Silver Black - 2XN61AA (Renewed)",,4.5,45,Great!,5,0.0,True,15,1,0,1,3,0,0.5410000000000004,1
2058,B01M10V28T,B01M10V28T,"ASUS 31.5"" 1440P Monitor (VA32AQ) - QHD (2560 x 1440), IPS, 5ms, Built-in 7.5W USB Fast-Charging, Speaker, Eye Care, Flicker Free, VESA Mountable, DisplayPort, HDMI, VGA, Tilt Adjustable",,4.4,86,I love this monitor,5,0.0,True,12,0,0,2,1,0,3.942499999999999,1
2059,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Alright Monitor but had white lines areas on it,3,0.0,False,103,5,5,24,10,0,7.801456310679612,0
2060,B09G9FPRKV,B09JTK36HZ,"ASUS VL279HE 27” Eye Care Monitor, 1080P Full HD (1920 x 1080), IPS, 75Hz, Adaptive-Sync, FreeSync, HDMI D-Sub, Frameless, Slim, Wall Mountable, Flicker Free and Blue Light Filter",229.0,4.7,2074,"Great product, great price",5,0.0,True,4,0,0,0,2,0,6.475000000000001,1
2061,B07N6ZBCVY,B07ZFK44B9,"Sceptre Curved 27"" FHD 1080p 144Hz Gaming LED Monitor Frameless AMD Freesync Premium DisplayPort HDMI Build-in Speakers, Machine Black 2020 (C275B-144RN)",,4.7,4266,Price is amazing for what you get!,5,7.0,True,11,0,0,0,1,0,7.620000000000001,1
2062,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,Bang For The Buck,5,0.0,True,52,1,3,6,6,0,3.2440384615384623,1
2063,B0B4BCPPNT,B0BLKQKDNN,"CRUA 24"" Curved Monitor, FHD(1920×1080p) 2800R 75HZ, 99% sRGB Color Gamut Computer Monitors, 3-Sided Narrow Bezel and Filter Blue Light Function, Desktop PC Monitor(HDMI, VGA)- Machine Black",85.49,4.4,2600,Great monitor for the price,5,2.0,True,69,4,3,22,8,0,2.4037681159420288,1
2064,B088HHZBGJ,B0BWQ3443T,"SAMSUNG Odyssey G7 Series 32-Inch WQHD (2560x1440) Gaming Monitor, 240Hz, Curved, 1ms, HDMI, G-Sync, FreeSync Premium Pro (LC32G75TQSNXZA)",549.99,4.4,4231,Oh yea baby,5,0.0,True,86,6,6,16,6,2,40.30046511627907,1
2065,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,Great for Ps4/PC use,5,2.0,True,117,13,4,25,10,0,4.945897435897436,1
2066,B08LR145ZY,B08LR145ZY,"Alienware 27 Inch 240Hz Gaming Monitor, 2560 x 1440p QHD (Quad High Definition), Fast IPS , VESA Display, HDR 600, NVIDIA G-SYNC Ultimate Certification, AW2721D, XW3CK - White",1299.0,4.6,997,"Incorrect dimensions on the listing, you need lots of desk space for this",4,2.0,False,102,6,2,18,6,0,3.95401960784314,0
2067,B06XFXX5JH,B06XFXX5JH,"LG 34UM69G-B 34-Inch 21:9 UltraWide IPS Monitor with 1ms Motion Blur Reduction and FreeSync,Black",,4.6,1246,Perfect for full wide-screen viewing,5,0.0,True,71,1,1,12,9,0,8.142464788732394,1
2068,B07CK4W58Y,B0C33Y9Q9L,"PHILIPS 226E9QDSB 22"" Frameless Monitor, Full HD IPS, FreeSync 75Hz, VESA, 4Yr Advance Replacement Warranty",104.99,4.6,5289,Great monitor for at home and in the office,4,0.0,True,23,3,1,2,2,0,1.7265217391304368,0
2069,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,Really nice for the price,5,1.0,True,53,2,0,8,7,0,2.7153459119496866,1
2070,B0199W9UMS,B0199W9UMS,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,,4.7,2320,Easy Assembly,5,0.0,True,9,1,0,2,1,0,2.8000000000000007,1
2071,B088BC5HMM,B088BC5HMM,"ASUS ProArt Display PA278QV 27” WQHD (2560 x 1440) Monitor, 100% sRGB/Rec. 709 ΔE < 2, IPS, DisplayPort HDMI DVI-D Mini DP, Calman Verified, Anti-glare, Tilt Pivot Swivel Height Adjustable, Black",261.71,4.6,2234,Beautiful picture,5,,True,72,1,1,12,7,0,3.6062499999999993,1
2072,B088YN9LBK,B0BMQ9MCWH,"LG 27QN600-B 27” QHD (2560 x 1440) IPS Display with FreeSync, sRGB 99% Color Gamut, HDR10 with a 3-Side Virtually Borderless Design, Black",246.99,4.6,4285,Nice display,5,0.0,True,5,0,0,0,2,0,6.504000000000001,1
2073,B019O78DPS,B019O78DPS,LG 34UC98-W 34-Inch 21:9 Curved UltraWide QHD IPS Monitor with Thunderbolt,,4.3,277,Fantastic! Great product better than Apple monitors,5,15.0,True,63,3,1,14,8,1,2.2922077922077904,1
2074,B002C9HLLS,B002C9HLLS,Acer 2 Lamp Series B243Hbdr 24-Inch LCD(Black),,4.7,4,Nice Monitor,4,0.0,True,42,0,1,10,2,0,2.66,0
2075,B0199W9UMS,B0199W9UMS,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,,4.7,2320,Bringing Sexy Back,5,0.0,True,3,0,0,0,0,0,2.870000000000001,1
2076,B00S8W8QMG,B07V6MGX7P,"Sceptre E205W-1600 20"" 75Hz Ultra Thin LED Monitor HDMI VGA Build-in Speakers, Metallic Black (2018 version)",69.97,4.4,4201,Small crisp monitor,5,0.0,True,52,2,3,7,9,1,4.3628846153846155,1
